지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m )
108,서울,2020-05-25 10:00,17,,1.8,320,78,15.1,13.1,1002.8,1012.8,0.4,1.97,9,9,6
108,서울,2020-05-25 11:00,18.1,,2,230,74,15.3,13.3,1002.5,1012.5,0.2,1.88,9,9,6
108,서울,2020-05-25 12:00,18.8,,1.5,250,72,15.6,13.6,1002.2,1012.1,0,1.62,10,10,7
108,서울,2020-05-25 13:00,19.9,,1.5,320,69,16,14,1002.1,1012.1,0,1.96,10,10,8
108,서울,2020-05-25 14:00,20.9,,2.4,250,64,15.8,13.8,1001.8,1011.7,0.4,2.14,9,9,10
108,서울,2020-05-25 15:00,20.9,,2.6,250,68,16.7,14.7,1001.8,1011.7,0.1,1.88,10,2,7
108,서울,2020-05-25 16:00,20.3,,3.5,290,68,16.1,14.1,1001.4,1011.3,0.2,1.6,10,3,7
108,서울,2020-05-25 17:00,20.2,,3,270,68,16,14,1001,1010.9,0.2,1.29,8,0,
108,서울,2020-05-25 18:00,20,,3.4,270,68,15.9,13.9,1001,1011,0.7,1.02,8,0,
108,서울,2020-05-25 19:00,18.7,,3.2,290,68,14.6,12.6,1001.2,1011.1,0.3,0.38,7,0,
108,서울,2020-05-25 20:00,17.8,,2.3,290,75,15.3,13.3,1001.5,1011.5,0,0.07,6,0,
108,서울,2020-05-25 21:00,16.1,,2.6,290,82,15,13,1002.3,1012.4,,,6,0,
108,서울,2020-05-25 22:00,15.1,,2.4,320,84,14.4,12.4,1002.4,1012.6,,,6,0,
108,서울,2020-05-25 23:00,14.5,,2,320,87,14.3,12.3,1002.4,1012.5,,,6,0,
108,서울,2020-05-26 00:00,13.7,,2.8,290,89,13.9,11.9,1002.2,1012.4,,,7,0,
108,서울,2020-05-26 01:00,13.5,,2.2,290,90,13.8,11.8,1001.8,1012,,,9,0,
108,서울,2020-05-26 02:00,13.2,,1.7,290,91,13.7,11.7,1001.4,1011.6,,,9,0,
108,서울,2020-05-26 03:00,13,,2.1,290,92,13.7,11.7,1001.1,1011.3,,,8,0,
108,서울,2020-05-26 04:00,12.8,,0.3,0,92,13.6,11.5,1000.7,1010.9,,,8,0,
108,서울,2020-05-26 05:00,12.8,,1.4,290,93,13.7,11.6,1000.7,1010.9,,,8,0,
108,서울,2020-05-26 06:00,12.8,,1,290,94,13.8,11.8,1000.7,1010.9,0,0.05,6,0,
108,서울,2020-05-26 07:00,13.4,,1,320,94,14.4,12.4,1000.9,1011.1,0,0.34,8,0,
108,서울,2020-05-26 08:00,14.2,,1,290,92,14.9,12.9,1001,1011.1,0,0.49,9,6,38
108,서울,2020-05-26 09:00,16.1,,1.5,230,84,15.3,13.3,1000.4,1010.5,0.3,1.35,6,3,40
108,서울,2020-05-26 10:00,17.9,,2.3,360,75,15.3,13.3,1000,1010,1,2.31,5,0,
108,서울,2020-05-26 11:00,19.8,,2,270,68,15.7,13.7,1000,1010,1,3.04,5,2,45
108,서울,2020-05-26 12:00,21.5,,2,270,61,15.6,13.6,999.4,1009.3,1,3.36,6,1,10
108,서울,2020-05-26 13:00,22.4,,2.9,250,56,15.1,13.1,998.6,1008.4,0.9,3.09,7,3,48
108,서울,2020-05-26 14:00,22.9,,2.5,320,53,14.8,12.8,997.8,1007.6,0.5,2.27,8,3,44
108,서울,2020-05-26 15:00,21,,4.3,290,63,15.6,13.6,997.5,1007.4,0.1,1.18,9,1,10
108,서울,2020-05-26 16:00,18.9,0,4.1,290,70,15.3,13.3,997.9,1007.8,0,0.35,10,5,14
108,서울,2020-05-26 17:00,16.7,0,3.6,290,76,14.4,12.4,997.6,1007.6,0,0.25,10,7,15
108,서울,2020-05-26 18:00,16,0,3.6,290,80,14.5,12.5,997.9,1008,0,0.29,10,7,17
108,서울,2020-05-26 19:00,15.6,,3.7,290,81,14.3,12.3,998.1,1008.2,0,0.1,10,5,12
108,서울,2020-05-26 20:00,15.6,0,2.4,290,83,14.7,12.7,998.5,1008.6,0,0.02,10,6,4
108,서울,2020-05-26 21:00,15.1,1.5,1.2,270,89,15.2,13.2,998.9,1009,,,10,6,8
108,서울,2020-05-26 22:00,14.9,,0.8,320,89,15,13,999.1,1009.2,,,6,5,3
108,서울,2020-05-26 23:00,14.4,,2,290,91,14.9,12.9,999.3,1009.4,,,4,1,
108,서울,2020-05-27 00:00,14.1,,1.8,290,92,14.8,12.8,999.5,1009.6,,,7,7,
108,서울,2020-05-27 01:00,13.8,,2.4,290,92,14.5,12.5,999.3,1009.4,,,7,5,2
108,서울,2020-05-27 02:00,13.3,,1.7,290,91,13.8,11.8,999.7,1009.9,,,0,0,
108,서울,2020-05-27 03:00,12.9,,0.3,0,91,13.5,11.4,999.5,1009.7,,,0,0,
108,서울,2020-05-27 04:00,12.5,,1.9,320,92,13.3,11.2,999.8,1010,,,0,0,
108,서울,2020-05-27 05:00,12.1,,2.3,290,92,12.9,10.8,999.6,1009.8,,,0,0,
108,서울,2020-05-27 06:00,11.9,,0.6,320,92,12.8,10.6,999.6,1009.8,0.1,0.05,0,0,
108,서울,2020-05-27 07:00,12.7,,2.5,320,93,13.6,11.5,999.8,1010,1,0.59,1,1,10
108,서울,2020-05-27 08:00,14.1,,1.9,320,86,13.7,11.7,1000.4,1010.5,1,1.35,1,1,10
108,서울,2020-05-27 09:00,15.7,,2.7,320,74,13.1,11,1000.5,1010.6,1,2.07,1,0,
108,서울,2020-05-27 10:00,17.5,,1.8,320,67,13.3,11.2,1000,1010,1,2.68,3,0,
108,서울,2020-05-27 11:00,19.6,,1.5,270,61,13.8,11.8,999.7,1009.6,1,3.25,1,0,
108,서울,2020-05-27 12:00,21.6,,2.2,290,52,13.4,11.3,999.5,1009.3,1,3.6,2,1,10
108,서울,2020-05-27 13:00,22.6,,3.8,320,45,12.3,10,998.9,1008.7,1,3.62,3,2,10
108,서울,2020-05-27 14:00,23.4,,3.7,340,31,8.8,5.2,998.6,1008.3,1,3.5,5,2,10
108,서울,2020-05-27 15:00,23.3,,3.9,320,45,12.8,10.6,998.4,1008.1,0.9,2.61,3,2,10
108,서울,2020-05-27 16:00,23.5,,3.7,290,50,14.4,12.4,998.2,1007.9,1,2.6,2,1,10
108,서울,2020-05-27 17:00,22.6,,4,290,46,12.5,10.3,998.1,1007.9,1,2.05,3,0,
108,서울,2020-05-27 18:00,21.6,,4.8,290,48,12.4,10.1,998.2,1008,1,1.39,1,0,
108,서울,2020-05-27 19:00,19.8,,4.6,290,55,12.6,10.4,998.5,1008.4,1,0.61,3,0,
108,서울,2020-05-27 20:00,18.4,,3.6,290,61,12.9,10.7,998.8,1008.7,0.2,0.09,4,0,
108,서울,2020-05-27 21:00,17.2,,2.5,320,68,13.3,11.2,999.2,1009.2,,,0,0,
108,서울,2020-05-27 22:00,16.7,,2.5,320,74,14,12,999.7,1009.7,,,3,0,
108,서울,2020-05-27 23:00,15.9,,1.2,340,76,13.7,11.6,999.8,1009.9,,,3,1,
108,서울,2020-05-28 00:00,15.2,,1.1,360,78,13.4,11.3,999.4,1009.5,,,5,5,
108,서울,2020-05-28 01:00,14.9,,2,320,82,13.8,11.8,999.3,1009.4,,,6,5,38
108,서울,2020-05-28 02:00,14.7,,1.8,340,84,14,12,999.2,1009.3,,,6,4,36
108,서울,2020-05-28 03:00,14.3,,1.2,20,84,13.7,11.6,998.8,1008.9,,,8,8,41
108,서울,2020-05-28 04:00,14.5,,0.2,0,85,14,12,998.8,1008.9,,,8,8,32
108,서울,2020-05-28 05:00,14.5,,0.4,0,83,13.7,11.6,998.6,1008.7,,,7,7,29
108,서울,2020-05-28 06:00,14.2,,0.9,320,85,13.7,11.7,999.1,1009.2,0,0.07,7,7,28
108,서울,2020-05-28 07:00,14.8,,0.7,180,81,13.6,11.5,999.1,1009.2,0.4,0.35,4,4,35
108,서울,2020-05-28 08:00,16.7,,0.8,230,71,13.5,11.4,999.4,1009.4,0.9,1.18,8,8,33
108,서울,2020-05-28 09:00,17.4,0,1.7,70,73,14.5,12.5,999.5,1009.5,0.2,0.9,9,7,15
108,서울,2020-05-28 10:00,19.2,,2.3,70,61,13.5,11.4,999.5,1009.4,0.4,1.75,4,4,19
108,서울,2020-05-28 11:00,20.6,,1.3,70,46,11.1,8.5,999.5,1009.4,0.7,2.63,5,5,19
108,서울,2020-05-28 12:00,22,,2.8,250,40,10.5,7.7,999,1008.8,0.7,3,2,2,19
108,서울,2020-05-28 13:00,22.4,,1.9,270,39,10.5,7.7,998.9,1008.7,0.4,2.41,8,8,19
108,서울,2020-05-28 14:00,22.5,,3.3,290,46,12.4,10.2,998.9,1008.7,0.2,2.04,7,7,17
108,서울,2020-05-28 15:00,22.5,,3.6,290,45,12.2,9.9,998.6,1008.4,0.7,2.42,4,4,16
108,서울,2020-05-28 16:00,23.1,,2.7,340,46,12.9,10.8,998.6,1008.4,1,2.59,2,2,16
108,서울,2020-05-28 17:00,22.8,,2.7,340,45,12.4,10.2,998.5,1008.3,0.8,1.73,2,1,16
108,서울,2020-05-28 18:00,22.8,,2,290,46,12.7,10.5,998.9,1008.7,1,1.2,1,1,16
108,서울,2020-05-28 19:00,21.5,,2.9,320,51,13,10.9,999.6,1009.5,1,0.49,6,0,
108,서울,2020-05-28 20:00,20.1,,1.7,20,55,12.9,10.7,1000.4,1010.3,0,0.07,3,0,
108,서울,2020-05-28 21:00,19.4,,2.9,360,59,13.2,11.1,1001,1010.9,,,0,0,
108,서울,2020-05-28 22:00,18.4,,1.6,320,62,13,10.9,1001.5,1011.5,,,0,0,
108,서울,2020-05-28 23:00,17.8,,2.3,320,66,13.4,11.3,1002,1012,,,0,0,
108,서울,2020-05-29 00:00,17,,0.6,250,70,13.5,11.4,1002.2,1012.2,,,0,0,
108,서울,2020-05-29 01:00,16.5,,2.5,230,79,14.8,12.8,1002.6,1012.7,,,0,0,
108,서울,2020-05-29 02:00,16,,1.7,270,80,14.5,12.5,1002.7,1012.8,,,0,0,
108,서울,2020-05-29 03:00,15.6,,2.2,290,84,14.8,12.8,1003.1,1013.2,,,0,0,
108,서울,2020-05-29 04:00,15.3,,1.4,320,85,14.7,12.7,1003.3,1013.5,,,0,0,
108,서울,2020-05-29 05:00,14.7,,0.2,0,86,14.3,12.3,1003.4,1013.5,,,0,0,
108,서울,2020-05-29 06:00,14.7,,0.7,360,88,14.7,12.7,1004.4,1014.5,0,0.06,0,0,
108,서울,2020-05-29 07:00,15.4,,0.9,70,83,14.5,12.5,1005,1015.2,1,0.49,0,0,
108,서울,2020-05-29 08:00,17.1,,2.1,290,81,15.8,13.8,1005.6,1015.7,1,1.23,0,0,
108,서울,2020-05-29 09:00,18.7,,2.3,250,75,16.1,14.1,1005.8,1015.8,1,1.95,0,0,
108,서울,2020-05-29 10:00,20.5,,2.2,230,67,16.1,14.1,1005.6,1015.6,1,2.56,1,1,10
108,서울,2020-05-29 11:00,22.3,,2.7,270,61,16.4,14.4,1005.6,1015.5,1,3.02,1,1,10
108,서울,2020-05-29 12:00,23.7,,2.7,290,52,15.2,13.2,1005.3,1015.1,1,3.48,1,1,12
108,서울,2020-05-29 13:00,25.1,,2.2,270,50,15.9,13.9,1004.8,1014.6,1,3.66,1,1,12
108,서울,2020-05-29 14:00,25.7,,2.9,320,44,14.5,12.5,1004.2,1014,1,3.37,1,1,10
108,서울,2020-05-29 15:00,26.2,,2.4,160,44,14.9,12.9,1004,1013.7,0.8,2.72,2,2,15
108,서울,2020-05-29 16:00,26.8,,2,290,41,14.4,12.4,1003.9,1013.6,0.5,1.66,2,2,15
108,서울,2020-05-29 17:00,27.5,,2.6,320,39,14.3,12.3,1003.8,1013.5,1,2,1,1,15
108,서울,2020-05-29 18:00,25.9,,3.1,320,49,16.3,14.3,1004,1013.8,1,1.29,2,1,15
108,서울,2020-05-29 19:00,23.9,,3.5,290,54,16,14,1004.6,1014.4,1,0.48,2,0,
108,서울,2020-05-29 20:00,22.4,,1.7,290,58,15.7,13.7,1005,1014.9,0.4,0.12,2,0,
108,서울,2020-05-29 21:00,21.3,,1.1,230,65,16.4,14.4,1005.8,1015.7,,,4,0,
108,서울,2020-05-29 22:00,20.6,,1.6,290,66,16,14,1006.4,1016.4,,,6,0,
108,서울,2020-05-29 23:00,20,,2.1,290,69,16.1,14.1,1006.8,1016.8,,,6,0,
108,서울,2020-05-30 00:00,19.3,,0.3,0,68,15.2,13.2,1006.7,1016.7,,,1,0,
108,서울,2020-05-30 01:00,18.6,,0.6,360,70,15,13,1006.9,1016.9,,,2,0,
108,서울,2020-05-30 02:00,18,,0.2,0,71,14.6,12.6,1007,1017,,,4,0,
108,서울,2020-05-30 03:00,17.6,,1.5,70,74,14.9,12.9,1007,1017.1,,,0,0,
108,서울,2020-05-30 04:00,17.2,,1.7,50,78,15.3,13.3,1007.1,1017.2,,,0,0,
108,서울,2020-05-30 05:00,16.7,,1.9,70,80,15.2,13.2,1007.5,1017.6,,,1,0,
108,서울,2020-05-30 06:00,16.6,,1.7,70,82,15.5,13.5,1007.9,1018,0,0.06,1,0,
108,서울,2020-05-30 07:00,17.7,,2,90,80,16.1,14.1,1008.2,1018.3,1,0.46,1,0,
108,서울,2020-05-30 08:00,19.8,,1.6,70,71,16.3,14.3,1008.7,1018.7,1,1.15,0,0,
108,서울,2020-05-30 09:00,22.4,,1.8,110,62,16.7,14.7,1008.5,1018.4,1,1.89,0,0,
108,서울,2020-05-30 10:00,24.4,,1.7,110,54,16.4,14.4,1007.8,1017.6,1,2.53,0,0,
108,서울,2020-05-30 11:00,26.2,,1.5,140,47,15.9,13.9,1007.4,1017.2,1,3.12,0,0,
108,서울,2020-05-30 12:00,27.3,,1.6,110,38,13.7,11.7,1006.9,1016.6,1,3.54,2,0,
108,서울,2020-05-30 13:00,28.3,,2.4,180,35,13.4,11.3,1006.2,1015.9,1,3.67,3,0,
108,서울,2020-05-30 14:00,27.9,,0.8,50,36,13.5,11.4,1005.5,1015.2,0.5,2.17,4,1,10
108,서울,2020-05-30 15:00,29,,3.2,250,32,12.8,10.6,1004.8,1014.4,0.8,2.61,4,2,10
108,서울,2020-05-30 16:00,29.9,,2,250,31,13,10.9,1004.2,1013.8,1,2.77,4,2,10
108,서울,2020-05-30 17:00,28.5,,2.6,290,41,15.9,13.9,1004,1013.6,0.5,1.2,5,3,10
108,서울,2020-05-30 18:00,26.8,,3.1,320,44,15.5,13.5,1004.2,1013.9,0.7,0.81,2,2,10
108,서울,2020-05-30 19:00,25.3,,2.8,290,49,15.8,13.8,1004.2,1014,0.8,0.46,0,0,
108,서울,2020-05-30 20:00,23.3,,2.4,290,55,15.7,13.7,1004.1,1013.9,0,0.06,0,0,
108,서울,2020-05-30 21:00,21.7,,1.9,270,61,15.8,13.8,1004.4,1014.3,,,0,0,
108,서울,2020-05-30 22:00,20.7,,3.2,290,59,14.3,12.3,1005.1,1015.1,,,6,0,
108,서울,2020-05-30 23:00,19.9,,2,290,58,13.4,11.3,1005.4,1015.4,,,6,0,
108,서울,2020-05-31 00:00,19.5,,1.8,290,65,14.7,12.7,1005.4,1015.3,,,0,0,
108,서울,2020-05-31 01:00,18.9,,0.8,270,67,14.6,12.6,1005.2,1015.2,,,0,0,
108,서울,2020-05-31 02:00,18.5,,0.9,320,68,14.4,12.4,1004.8,1014.8,,,6,2,26
108,서울,2020-05-31 03:00,18.4,,1.1,340,68,14.3,12.3,1004.6,1014.6,,,7,0,
108,서울,2020-05-31 04:00,18.3,,1.2,50,71,14.9,12.9,1004.4,1014.4,,,6,0,
108,서울,2020-05-31 05:00,17.9,,1.8,70,73,14.9,12.9,1004,1014,,,3,0,
108,서울,2020-05-31 06:00,17.7,,1.8,70,76,15.4,13.4,1003.8,1013.8,0,0.09,8,4,40
108,서울,2020-05-31 07:00,18.3,,1.5,90,76,15.9,13.9,1003.3,1013.3,0.2,0.36,4,0,
108,서울,2020-05-31 08:00,20.2,,1.6,90,68,16,14,1003.2,1013.2,0.9,0.93,8,0,
108,서울,2020-05-31 09:00,21.9,,1.2,90,61,16,14,1003,1012.9,0.8,1.49,7,0,
108,서울,2020-05-31 10:00,23.4,,1.4,20,55,15.8,13.8,1002.6,1012.4,0.2,1.73,9,4,35
108,서울,2020-05-31 11:00,25.5,,2.1,70,49,15.9,13.9,1002,1011.8,0.6,2.58,7,0,
108,서울,2020-05-31 12:00,26.8,,2.1,200,40,14,12,1000.8,1010.5,1,3.39,6,2,35
108,서울,2020-05-31 13:00,27.2,,2.2,200,43,15.5,13.5,1000.1,1009.8,0.5,2.44,6,2,10
108,서울,2020-05-31 14:00,27.5,,2.9,250,45,16.4,14.4,999.6,1009.2,0.6,2.62,8,2,10
108,서울,2020-05-31 15:00,25.7,,3.6,290,47,15.5,13.5,999.4,1009.1,0.2,1.85,10,2,10
108,서울,2020-05-31 16:00,23.7,,4.8,320,51,14.9,12.9,999.1,1008.8,0,0.68,10,6,10
108,서울,2020-05-31 17:00,22.6,,4.4,320,52,14.2,12.2,999,1008.8,0,0.53,10,6,10
108,서울,2020-05-31 18:00,21.8,,4,320,55,14.3,12.3,999.2,1009,0,0.34,10,7,10
108,서울,2020-05-31 19:00,20.7,,5.3,320,59,14.3,12.3,999.7,1009.6,0,0.09,10,8,19
108,서울,2020-05-31 20:00,20.2,,3,320,61,14.4,12.4,1000,1009.9,0,0.03,10,10,15
108,서울,2020-05-31 21:00,19.8,,2.6,290,65,15,13,1000.3,1010.3,,,10,7,14
108,서울,2020-05-31 22:00,19,,2.9,320,74,16.2,14.2,1000.6,1010.5,,,10,9,6
108,서울,2020-05-31 23:00,18,0.2,2.1,290,87,17.8,15.7,1000.6,1010.6,,,10,9,3
108,서울,2020-06-01 00:00,17.6,0.8,2.5,290,92,18.4,16.2,1000.4,1010.4,,,10,9,
108,서울,2020-06-01 01:00,17.7,0.3,2.9,290,91,18.4,16.2,1000.2,1010.2,,,10,9,3
108,서울,2020-06-01 02:00,17.5,0,3.2,290,91,18.2,16,999.9,1009.9,,,10,9,4
108,서울,2020-06-01 03:00,17.1,,3.2,290,91,17.7,15.6,999.7,1009.7,,,10,10,3
108,서울,2020-06-01 04:00,17,0,3.3,290,92,17.7,15.6,999.8,1009.8,,,10,10,3
108,서울,2020-06-01 05:00,16.9,0,3.4,270,93,17.8,15.7,999.5,1009.5,,,10,10,2
108,서울,2020-06-01 06:00,16.7,0.1,3.4,290,90,17,15,999.8,1009.8,0,0.04,4,4,5
108,서울,2020-06-01 07:00,16.9,,2.3,290,86,16.5,14.5,1000,1010,0.1,0.32,8,8,5
108,서울,2020-06-01 08:00,17.8,,3.3,290,80,16.2,14.2,1000.2,1010.2,0.3,0.85,7,7,5
108,서울,2020-06-01 09:00,19.3,,2.1,320,73,16.3,14.3,1000.2,1010.1,0.7,1.71,2,2,13
108,서울,2020-06-01 10:00,20.5,,3.4,270,62,14.9,12.9,999.9,1009.8,1,2.65,1,1,12
108,서울,2020-06-01 11:00,22.1,,3.6,290,52,13.7,11.7,999.6,1009.4,1,3.29,1,1,14
108,서울,2020-06-01 12:00,23.1,,4,290,49,13.7,11.7,999.8,1009.6,1,3.59,2,2,15
108,서울,2020-06-01 13:00,23.1,,5.1,290,42,11.8,9.4,999.4,1009.2,1,3.78,1,1,10
108,서울,2020-06-01 14:00,23.6,,5.1,290,39,11.3,8.8,999.3,1009,1,3.66,2,0,
108,서울,2020-06-01 15:00,23.8,,5.5,270,40,11.7,9.3,999,1008.7,1,3.3,2,0,
108,서울,2020-06-01 16:00,24.4,,3,270,39,11.9,9.5,998.8,1008.5,1,2.78,3,0,
108,서울,2020-06-01 17:00,23.6,,4.4,270,41,11.9,9.5,998.8,1008.5,1,2.15,1,0,
108,서울,2020-06-01 18:00,22.7,,4.1,320,42,11.6,9.1,998.7,1008.5,1,1.43,0,0,
108,서울,2020-06-01 19:00,21.3,,4.2,290,44,11.1,8.5,999.1,1009,1,0.68,0,0,
108,서울,2020-06-01 20:00,19.8,,2.5,290,51,11.7,9.3,999.9,1009.9,0.4,0.12,0,0,
108,서울,2020-06-01 21:00,18.6,,2.5,290,55,11.7,9.3,999.8,1009.7,,,4,0,
108,서울,2020-06-01 22:00,17.9,,2,290,62,12.7,10.5,1000.4,1010.4,,,2,0,
108,서울,2020-06-01 23:00,17.2,,2,290,68,13.3,11.2,1000.3,1010.3,,,6,0,
108,서울,2020-06-02 00:00,16.6,,1.6,270,74,13.9,11.9,1000.4,1010.4,,,6,0,
108,서울,2020-06-02 01:00,16.2,,0.8,270,77,14.1,12.1,999.8,1009.9,,,9,0,
108,서울,2020-06-02 02:00,15.9,,1.1,180,78,14,12,999.9,1010,,,8,8,68
108,서울,2020-06-02 03:00,15.7,,0.4,0,78,13.8,11.8,1000.1,1010.2,,,8,0,
108,서울,2020-06-02 04:00,15.5,,0.9,50,79,13.8,11.8,999.2,1009.3,,,8,0,
108,서울,2020-06-02 05:00,14.8,,1.3,160,79,13.2,11.1,999.5,1009.6,,,6,0,
108,서울,2020-06-02 06:00,15,,2.2,70,79,13.4,11.3,999.4,1009.5,0,0.03,9,4,35
108,서울,2020-06-02 07:00,15.5,,1.4,70,77,13.5,11.4,1000.5,1010.6,0,0.13,9,6,35
108,서울,2020-06-02 08:00,16,,2.2,50,75,13.6,11.5,1000.8,1010.9,0,0.14,10,7,10
108,서울,2020-06-02 09:00,16.9,,2.5,70,71,13.6,11.5,1000.3,1010.3,0,0.36,10,10,27
108,서울,2020-06-02 10:00,17.3,,2.5,200,65,12.8,10.6,1000.2,1010.2,0,0.38,10,10,31
108,서울,2020-06-02 11:00,17.5,0,2.6,320,70,13.9,11.9,1000.7,1010.7,0,0.37,10,6,18
108,서울,2020-06-02 12:00,16.3,1.9,2.9,140,80,14.8,12.8,996.9,1006.9,0,0.34,10,5,10
108,서울,2020-06-02 13:00,17.5,,2.2,90,68,13.6,11.5,995.7,1005.6,0,0.54,10,5,15
108,서울,2020-06-02 14:00,20.4,,3.1,180,51,12.2,9.9,995.6,1005.5,0.1,1.63,9,4,18
108,서울,2020-06-02 15:00,20.9,,2.2,180,48,11.8,9.4,995.4,1005.2,0,0.56,9,2,15
108,서울,2020-06-02 16:00,21.7,,2.5,250,46,11.9,9.5,995.1,1004.9,0.1,0.95,9,4,14
108,서울,2020-06-02 17:00,21.2,,3.3,270,55,13.7,11.7,995,1004.8,0,0.27,9,9,11
108,서울,2020-06-02 18:00,20.6,0,2.4,270,58,14,12,995.1,1005,0,0.12,10,7,11
108,서울,2020-06-02 19:00,20.3,,2.9,290,61,14.5,12.5,995.6,1005.5,0,0.05,9,9,10
108,서울,2020-06-02 20:00,19.9,,3.1,290,65,15.1,13.1,995.8,1005.7,0,0.02,6,6,8
108,서울,2020-06-02 21:00,19.6,,2.7,250,70,15.9,13.9,996,1005.8,,,8,8,7
108,서울,2020-06-02 22:00,19.3,,2.2,290,74,16.5,14.5,996.1,1005.9,,,9,9,6
108,서울,2020-06-02 23:00,19,,1.7,320,79,17.3,15.2,996.1,1006,,,9,9,5
108,서울,2020-06-03 00:00,18.4,0.1,1.7,290,84,17.7,15.6,995.7,1005.6,,,10,7,
108,서울,2020-06-03 01:00,18.3,,2,290,86,18.1,15.9,995.7,1005.6,,,8,8,3
108,서울,2020-06-03 02:00,18.2,,1.8,290,89,18.5,16.3,995.4,1005.3,,,7,7,2
108,서울,2020-06-03 03:00,18.2,,1.3,320,89,18.5,16.3,995.6,1005.5,,,10,10,3
108,서울,2020-06-03 04:00,18.1,,1.5,290,87,17.9,15.8,995.5,1005.4,,,10,10,4
108,서울,2020-06-03 05:00,18.1,,1.3,320,88,18.2,16,995.3,1005.2,,,8,8,10
108,서울,2020-06-03 06:00,17.6,,0.4,0,89,17.8,15.7,994.9,1004.8,0,0.07,6,6,9
108,서울,2020-06-03 07:00,18.3,,1.8,70,88,18.4,16.2,994.9,1004.8,0.3,0.41,6,3,10
108,서울,2020-06-03 08:00,19.7,,2,90,82,18.8,16.5,995.2,1005,0.9,1.01,6,2,10
108,서울,2020-06-03 09:00,20.8,,0.8,50,76,18.6,16.4,995.3,1005.2,0.4,1.27,7,7,6
108,서울,2020-06-03 10:00,22,,1.4,200,73,19.2,16.9,995.3,1005.1,0.2,1.28,8,8,7
108,서울,2020-06-03 11:00,23.1,,2.2,200,68,19.1,16.8,994.8,1004.5,0.3,1.68,7,7,8
108,서울,2020-06-03 12:00,24.4,,2.6,250,58,17.6,15.5,994.5,1004.1,0.6,2.41,6,3,10
108,서울,2020-06-03 13:00,26.1,,2.2,270,55,18.5,16.3,994,1003.6,1,3.64,3,3,10
108,서울,2020-06-03 14:00,26.8,,2.7,250,50,17.5,15.4,992.9,1002.5,1,3.43,1,1,10
108,서울,2020-06-03 15:00,27.9,,2.5,230,52,19.5,17.1,991.9,1001.4,1,3.1,0,0,
108,서울,2020-06-03 16:00,28.2,,2.8,250,48,18.3,16.1,991.4,1000.9,1,2.63,0,0,
108,서울,2020-06-03 17:00,28.1,,3.8,250,49,18.5,16.3,991.2,1000.7,1,1.89,0,0,
108,서울,2020-06-03 18:00,26.1,,4.5,290,60,20.2,17.7,991.6,1001.2,1,1.2,0,0,
108,서울,2020-06-03 19:00,23.8,,4.8,290,68,20,17.5,992.2,1001.9,0.8,0.53,0,0,
108,서울,2020-06-03 20:00,21,,5.2,290,80,19.9,17.4,993,1002.8,0,0.09,6,1,9
108,서울,2020-06-03 21:00,20.5,,3.1,270,81,19.5,17.1,993.4,1003.2,,,8,8,9
108,서울,2020-06-03 22:00,20.4,,2.4,270,81,19.4,17,993.8,1003.7,,,6,6,4
108,서울,2020-06-03 23:00,20.1,,2.2,270,81,19,16.7,993.9,1003.8,,,7,7,5
108,서울,2020-06-04 00:00,20.1,,1.5,270,81,19,16.7,993.9,1003.8,,,9,9,
108,서울,2020-06-04 01:00,20,,2.2,250,83,19.4,17,993.7,1003.6,,,7,7,5
108,서울,2020-06-04 02:00,20.1,,1,200,84,19.7,17.3,993.6,1003.5,,,9,9,4
108,서울,2020-06-04 03:00,20.4,0,2.6,250,86,20.5,17.9,993.2,1003.1,,,10,10,7
108,서울,2020-06-04 04:00,20.5,0,2,270,88,21.2,18.4,993.2,1003,,,10,10,6
108,서울,2020-06-04 05:00,20.3,0,2,270,91,21.6,18.7,993.4,1003.3,,,10,10,4
108,서울,2020-06-04 06:00,20.1,0.1,3,250,91,21.3,18.5,993.3,1003.2,0,0.02,10,10,2
108,서울,2020-06-04 07:00,20.1,,2.2,250,90,21.2,18.4,993.4,1003.3,0,0.11,10,10,5
108,서울,2020-06-04 08:00,20.1,0.1,3.5,270,89,20.9,18.2,993.9,1003.8,0,0.18,10,10,3
108,서울,2020-06-04 09:00,20.6,0,3.1,250,90,21.7,18.8,994,1003.8,0,0.46,10,10,2
108,서울,2020-06-04 10:00,22.4,0,2.7,230,76,20.5,17.9,994.2,1003.9,0.5,1.78,8,8,6
108,서울,2020-06-04 11:00,23.9,,2.8,230,68,20.1,17.6,994.1,1003.8,0.6,2.25,6,6,7
108,서울,2020-06-04 12:00,25,,3.1,250,63,19.9,17.4,993.6,1003.3,0.8,3,4,4,8
108,서울,2020-06-04 13:00,26,,3.1,250,60,20.1,17.6,993.4,1003,1,3.32,1,1,10
108,서울,2020-06-04 14:00,26.4,,3.8,270,60,20.6,18,993,1002.6,1,3.26,1,1,10
108,서울,2020-06-04 15:00,25.4,,4.2,270,66,21.3,18.5,993.4,1003.1,0.5,2.16,9,9,7
108,서울,2020-06-04 16:00,24.3,,3.6,320,70,21.2,18.4,993.7,1003.3,0,1.15,9,9,6
